Segment,Timestamp,BVP
6,2021-11-15 23:04:31.640625,-19.94
6,2021-11-15 23:04:31.656250,-28.91
6,2021-11-15 23:04:31.671875,-37.88
6,2021-11-15 23:04:31.687500,-46.28
6,2021-11-15 23:04:31.703125,-53.87
6,2021-11-15 23:04:31.718750,-60.81
6,2021-11-15 23:04:31.734375,-67.61
6,2021-11-15 23:04:31.750000,-75.01
6,2021-11-15 23:04:31.765625,-83.71
6,2021-11-15 23:04:31.781250,-93.95
6,2021-11-15 23:04:31.796875,-105.11
6,2021-11-15 23:04:31.812500,-115.57
6,2021-11-15 23:04:31.828125,-122.92
6,2021-11-15 23:04:31.843750,-124.51
6,2021-11-15 23:04:31.859375,-118.41
6,2021-11-15 23:04:31.875000,-104.06
6,2021-11-15 23:04:31.890625,-82.54
6,2021-11-15 23:04:31.906250,-56.32
6,2021-11-15 23:04:31.921875,-28.42
6,2021-11-15 23:04:31.937500,-1.55
6,2021-11-15 23:04:31.953125,22.5
6,2021-11-15 23:04:31.968750,42.92
6,2021-11-15 23:04:31.984375,59.74
6,2021-11-15 23:04:32.000000,73.29
6,2021-11-15 23:04:32.015625,83.99
6,2021-11-15 23:04:32.031250,92.13
6,2021-11-15 23:04:32.046875,97.87
6,2021-11-15 23:04:32.062500,101.45
6,2021-11-15 23:04:32.078125,103.12
6,2021-11-15 23:04:32.093750,103.15
6,2021-11-15 23:04:32.109375,101.7
6,2021-11-15 23:04:32.125000,98.82
6,2021-11-15 23:04:32.140625,94.48
6,2021-11-15 23:04:32.156250,88.67
6,2021-11-15 23:04:32.171875,81.67
6,2021-11-15 23:04:32.187500,74.07
6,2021-11-15 23:04:32.203125,66.77
6,2021-11-15 23:04:32.218750,60.63
6,2021-11-15 23:04:32.234375,56.21
6,2021-11-15 23:04:32.250000,53.4
6,2021-11-15 23:04:32.265625,51.56
6,2021-11-15 23:04:32.281250,49.63
6,2021-11-15 23:04:32.296875,46.68
6,2021-11-15 23:04:32.312500,42.19
6,2021-11-15 23:04:32.328125,36.22
6,2021-11-15 23:04:32.343750,29.39
6,2021-11-15 23:04:32.359375,22.46
6,2021-11-15 23:04:32.375000,16.01
6,2021-11-15 23:04:32.390625,10.26
6,2021-11-15 23:04:32.406250,5.0
6,2021-11-15 23:04:32.421875,-0.25
6,2021-11-15 23:04:32.437500,-5.98
6,2021-11-15 23:04:32.453125,-12.37
6,2021-11-15 23:04:32.468750,-19.36
6,2021-11-15 23:04:32.484375,-26.63
6,2021-11-15 23:04:32.500000,-33.83
6,2021-11-15 23:04:32.515625,-40.74
6,2021-11-15 23:04:32.531250,-47.29
6,2021-11-15 23:04:32.546875,-53.69
6,2021-11-15 23:04:32.562500,-60.29
6,2021-11-15 23:04:32.578125,-67.51
6,2021-11-15 23:04:32.593750,-75.71
6,2021-11-15 23:04:32.609375,-84.95
6,2021-11-15 23:04:32.625000,-94.75
6,2021-11-15 23:04:32.640625,-103.8
6,2021-11-15 23:04:32.656250,-110.03
6,2021-11-15 23:04:32.671875,-111.04
6,2021-11-15 23:04:32.687500,-104.87
6,2021-11-15 23:04:32.703125,-90.75
6,2021-11-15 23:04:32.718750,-69.53
6,2021-11-15 23:04:32.734375,-43.5
6,2021-11-15 23:04:32.750000,-15.75
6,2021-11-15 23:04:32.765625,10.76
6,2021-11-15 23:04:32.781250,33.88
6,2021-11-15 23:04:32.796875,52.56
6,2021-11-15 23:04:32.812500,66.7
6,2021-11-15 23:04:32.828125,76.66
6,2021-11-15 23:04:32.843750,83.0
6,2021-11-15 23:04:32.859375,86.22
6,2021-11-15 23:04:32.875000,86.85
6,2021-11-15 23:04:32.890625,85.5
6,2021-11-15 23:04:32.906250,82.9
6,2021-11-15 23:04:32.921875,79.68
6,2021-11-15 23:04:32.937500,76.37
6,2021-11-15 23:04:32.953125,73.12
6,2021-11-15 23:04:32.968750,69.81
6,2021-11-15 23:04:32.984375,66.2
6,2021-11-15 23:04:33.000000,62.05
6,2021-11-15 23:04:33.015625,57.33
6,2021-11-15 23:04:33.031250,52.29
6,2021-11-15 23:04:33.046875,47.37
6,2021-11-15 23:04:33.062500,42.92
6,2021-11-15 23:04:33.078125,39.11
6,2021-11-15 23:04:33.093750,35.71
6,2021-11-15 23:04:33.109375,32.28
6,2021-11-15 23:04:33.125000,28.34
6,2021-11-15 23:04:33.140625,23.55
6,2021-11-15 23:04:33.156250,17.85
6,2021-11-15 23:04:33.171875,11.5
6,2021-11-15 23:04:33.187500,4.86
6,2021-11-15 23:04:33.203125,-1.8
6,2021-11-15 23:04:33.218750,-8.36
6,2021-11-15 23:04:33.234375,-14.88
6,2021-11-15 23:04:33.250000,-21.55
6,2021-11-15 23:04:33.265625,-28.5
6,2021-11-15 23:04:33.281250,-35.77
6,2021-11-15 23:04:33.296875,-43.36
6,2021-11-15 23:04:33.312500,-51.27
6,2021-11-15 23:04:33.328125,-59.58
6,2021-11-15 23:04:33.343750,-68.51
6,2021-11-15 23:04:33.359375,-78.27
6,2021-11-15 23:04:33.375000,-88.86
6,2021-11-15 23:04:33.390625,-99.74
6,2021-11-15 23:04:33.406250,-109.69
6,2021-11-15 23:04:33.421875,-116.85
6,2021-11-15 23:04:33.437500,-119.11
6,2021-11-15 23:04:33.453125,-114.81
6,2021-11-15 23:04:33.468750,-103.32
6,2021-11-15 23:04:33.484375,-85.37
6,2021-11-15 23:04:33.500000,-62.95
6,2021-11-15 23:04:33.515625,-38.69
6,2021-11-15 23:04:33.531250,-15.16
6,2021-11-15 23:04:33.546875,5.82
6,2021-11-15 23:04:33.562500,23.34
6,2021-11-15 23:04:33.578125,37.29
6,2021-11-15 23:04:33.593750,48.01
6,2021-11-15 23:04:33.609375,55.74
6,2021-11-15 23:04:33.625000,60.48
6,2021-11-15 23:04:33.640625,62.01
6,2021-11-15 23:04:33.656250,60.21
6,2021-11-15 23:04:33.671875,55.39
6,2021-11-15 23:04:33.687500,48.52
6,2021-11-15 23:04:33.703125,41.14
6,2021-11-15 23:04:33.718750,34.91
6,2021-11-15 23:04:33.734375,31.19
6,2021-11-15 23:04:33.750000,30.43
6,2021-11-15 23:04:33.765625,32.08
6,2021-11-15 23:04:33.781250,34.84
6,2021-11-15 23:04:33.796875,37.23
6,2021-11-15 23:04:33.812500,38.14
6,2021-11-15 23:04:33.828125,37.23
6,2021-11-15 23:04:33.843750,34.94
6,2021-11-15 23:04:33.859375,32.12
6,2021-11-15 23:04:33.875000,29.63
6,2021-11-15 23:04:33.890625,27.97
6,2021-11-15 23:04:33.906250,27.1
6,2021-11-15 23:04:33.921875,26.44
6,2021-11-15 23:04:33.937500,25.21
6,2021-11-15 23:04:33.953125,22.65
6,2021-11-15 23:04:33.968750,18.24
6,2021-11-15 23:04:33.984375,11.91
6,2021-11-15 23:04:34.000000,3.92
6,2021-11-15 23:04:34.015625,-5.24
6,2021-11-15 23:04:34.031250,-15.05
6,2021-11-15 23:04:34.046875,-25.07
6,2021-11-15 23:04:34.062500,-35.05
6,2021-11-15 23:04:34.078125,-44.86
6,2021-11-15 23:04:34.093750,-54.36
6,2021-11-15 23:04:34.109375,-63.61
6,2021-11-15 23:04:34.125000,-72.76
6,2021-11-15 23:04:34.140625,-82.08
6,2021-11-15 23:04:34.156250,-91.67
6,2021-11-15 23:04:34.171875,-101.1
6,2021-11-15 23:04:34.187500,-109.11
6,2021-11-15 23:04:34.203125,-113.73
6,2021-11-15 23:04:34.218750,-112.86
6,2021-11-15 23:04:34.234375,-104.94
6,2021-11-15 23:04:34.250000,-89.76
6,2021-11-15 23:04:34.265625,-68.49
6,2021-11-15 23:04:34.281250,-43.46
6,2021-11-15 23:04:34.296875,-17.39
6,2021-11-15 23:04:34.312500,7.42
6,2021-11-15 23:04:34.328125,29.46
6,2021-11-15 23:04:34.343750,48.1
6,2021-11-15 23:04:34.359375,63.3
6,2021-11-15 23:04:34.375000,75.33
6,2021-11-15 23:04:34.390625,84.44
6,2021-11-15 23:04:34.406250,90.93
6,2021-11-15 23:04:34.421875,95.05
6,2021-11-15 23:04:34.437500,96.99
6,2021-11-15 23:04:34.453125,96.87
6,2021-11-15 23:04:34.468750,94.74
6,2021-11-15 23:04:34.484375,90.64
6,2021-11-15 23:04:34.500000,84.78
6,2021-11-15 23:04:34.515625,77.63
6,2021-11-15 23:04:34.531250,69.93
6,2021-11-15 23:04:34.546875,62.64
6,2021-11-15 23:04:34.562500,56.58
6,2021-11-15 23:04:34.578125,52.21
6,2021-11-15 23:04:34.593750,49.47
6,2021-11-15 23:04:34.609375,47.81
6,2021-11-15 23:04:34.625000,46.4
6,2021-11-15 23:04:34.640625,44.45
6,2021-11-15 23:04:34.656250,41.49
6,2021-11-15 23:04:34.671875,37.4
6,2021-11-15 23:04:34.687500,32.46
6,2021-11-15 23:04:34.703125,27.02
6,2021-11-15 23:04:34.718750,21.37
6,2021-11-15 23:04:34.734375,15.63
6,2021-11-15 23:04:34.750000,9.67
6,2021-11-15 23:04:34.765625,3.26
6,2021-11-15 23:04:34.781250,-3.77
6,2021-11-15 23:04:34.796875,-11.41
6,2021-11-15 23:04:34.812500,-19.49
6,2021-11-15 23:04:34.828125,-27.67
6,2021-11-15 23:04:34.843750,-35.6
6,2021-11-15 23:04:34.859375,-43.03
6,2021-11-15 23:04:34.875000,-49.93
6,2021-11-15 23:04:34.890625,-56.61
6,2021-11-15 23:04:34.906250,-63.64
6,2021-11-15 23:04:34.921875,-71.67
6,2021-11-15 23:04:34.937500,-81.13
6,2021-11-15 23:04:34.953125,-91.88
6,2021-11-15 23:04:34.968750,-102.92
6,2021-11-15 23:04:34.984375,-112.43
6,2021-11-15 23:04:35.000000,-118.05
6,2021-11-15 23:04:35.015625,-117.54
6,2021-11-15 23:04:35.031250,-109.49
6,2021-11-15 23:04:35.046875,-93.88
6,2021-11-15 23:04:35.062500,-72.11
6,2021-11-15 23:04:35.078125,-46.55
6,2021-11-15 23:04:35.093750,-19.91
6,2021-11-15 23:04:35.109375,5.53
6,2021-11-15 23:04:35.125000,28.26
6,2021-11-15 23:04:35.140625,47.65
6,2021-11-15 23:04:35.156250,63.66
6,2021-11-15 23:04:35.171875,76.43
6,2021-11-15 23:04:35.187500,86.14
6,2021-11-15 23:04:35.203125,92.91
6,2021-11-15 23:04:35.218750,96.84
6,2021-11-15 23:04:35.234375,98.16
6,2021-11-15 23:04:35.250000,97.33
6,2021-11-15 23:04:35.265625,94.96
6,2021-11-15 23:04:35.281250,91.59
6,2021-11-15 23:04:35.296875,87.66
6,2021-11-15 23:04:35.312500,83.33
6,2021-11-15 23:04:35.328125,78.64
6,2021-11-15 23:04:35.343750,73.6
6,2021-11-15 23:04:35.359375,68.36
6,2021-11-15 23:04:35.375000,63.21
6,2021-11-15 23:04:35.390625,58.56
6,2021-11-15 23:04:35.406250,54.75
6,2021-11-15 23:04:35.421875,51.82
6,2021-11-15 23:04:35.437500,49.48
6,2021-11-15 23:04:35.453125,47.14
6,2021-11-15 23:04:35.468750,44.12
6,2021-11-15 23:04:35.484375,39.89
6,2021-11-15 23:04:35.500000,34.26
6,2021-11-15 23:04:35.515625,27.41
6,2021-11-15 23:04:35.531250,19.97
6,2021-11-15 23:04:35.546875,12.61
6,2021-11-15 23:04:35.562500,5.86
6,2021-11-15 23:04:35.578125,-0.08
6,2021-11-15 23:04:35.593750,-5.42
6,2021-11-15 23:04:35.609375,-10.64
6,2021-11-15 23:04:35.625000,-16.2
6,2021-11-15 23:04:35.640625,-22.32
6,2021-11-15 23:04:35.656250,-28.95
6,2021-11-15 23:04:35.671875,-35.77
6,2021-11-15 23:04:35.687500,-42.55
6,2021-11-15 23:04:35.703125,-49.15
6,2021-11-15 23:04:35.718750,-55.61
6,2021-11-15 23:04:35.734375,-62.1
6,2021-11-15 23:04:35.750000,-68.91
6,2021-11-15 23:04:35.765625,-76.36
6,2021-11-15 23:04:35.781250,-84.75
6,2021-11-15 23:04:35.796875,-94.21
6,2021-11-15 23:04:35.812500,-104.39
6,2021-11-15 23:04:35.828125,-114.21
6,2021-11-15 23:04:35.843750,-121.81
6,2021-11-15 23:04:35.859375,-124.91
6,2021-11-15 23:04:35.875000,-121.49
6,2021-11-15 23:04:35.890625,-110.47
6,2021-11-15 23:04:35.906250,-92.2
6,2021-11-15 23:04:35.921875,-68.42
6,2021-11-15 23:04:35.937500,-41.84
6,2021-11-15 23:04:35.953125,-15.27
6,2021-11-15 23:04:35.968750,9.05
6,2021-11-15 23:04:35.984375,29.82
6,2021-11-15 23:04:36.000000,46.73
6,2021-11-15 23:04:36.015625,60.07
6,2021-11-15 23:04:36.031250,70.46
6,2021-11-15 23:04:36.046875,78.39
6,2021-11-15 23:04:36.062500,84.22
6,2021-11-15 23:04:36.078125,88.04
6,2021-11-15 23:04:36.093750,89.97
6,2021-11-15 23:04:36.109375,90.15
6,2021-11-15 23:04:36.125000,88.82
6,2021-11-15 23:04:36.140625,86.34
6,2021-11-15 23:04:36.156250,83.01
6,2021-11-15 23:04:36.171875,79.15
6,2021-11-15 23:04:36.187500,74.91
6,2021-11-15 23:04:36.203125,70.43
6,2021-11-15 23:04:36.218750,65.81
6,2021-11-15 23:04:36.234375,61.25
6,2021-11-15 23:04:36.250000,56.96
6,2021-11-15 23:04:36.265625,53.13
6,2021-11-15 23:04:36.281250,49.81
6,2021-11-15 23:04:36.296875,46.83
6,2021-11-15 23:04:36.312500,43.87
6,2021-11-15 23:04:36.328125,40.53
6,2021-11-15 23:04:36.343750,36.49
6,2021-11-15 23:04:36.359375,31.71
6,2021-11-15 23:04:36.375000,26.4
6,2021-11-15 23:04:36.390625,20.91
6,2021-11-15 23:04:36.406250,15.59
6,2021-11-15 23:04:36.421875,10.58
6,2021-11-15 23:04:36.437500,5.75
6,2021-11-15 23:04:36.453125,0.75
6,2021-11-15 23:04:36.468750,-4.81
6,2021-11-15 23:04:36.484375,-11.16
6,2021-11-15 23:04:36.500000,-18.21
6,2021-11-15 23:04:36.515625,-25.55
6,2021-11-15 23:04:36.531250,-32.64
6,2021-11-15 23:04:36.546875,-38.97
6,2021-11-15 23:04:36.562500,-44.28
6,2021-11-15 23:04:36.578125,-48.69
6,2021-11-15 23:04:36.593750,-52.71
6,2021-11-15 23:04:36.609375,-57.1
6,2021-11-15 23:04:36.625000,-62.58
6,2021-11-15 23:04:36.640625,-69.68
6,2021-11-15 23:04:36.656250,-78.49
6,2021-11-15 23:04:36.671875,-88.53
6,2021-11-15 23:04:36.687500,-98.65
6,2021-11-15 23:04:36.703125,-107.1
6,2021-11-15 23:04:36.718750,-111.82
6,2021-11-15 23:04:36.734375,-110.89
6,2021-11-15 23:04:36.750000,-103.15
6,2021-11-15 23:04:36.765625,-88.61
6,2021-11-15 23:04:36.781250,-68.56
6,2021-11-15 23:04:36.796875,-45.25
6,2021-11-15 23:04:36.812500,-21.24
6,2021-11-15 23:04:36.828125,1.23
6,2021-11-15 23:04:36.843750,20.69
6,2021-11-15 23:04:36.859375,36.54
6,2021-11-15 23:04:36.875000,48.94
6,2021-11-15 23:04:36.890625,58.31
6,2021-11-15 23:04:36.906250,65.12
6,2021-11-15 23:04:36.921875,69.64
6,2021-11-15 23:04:36.937500,72.01
6,2021-11-15 23:04:36.953125,72.28
6,2021-11-15 23:04:36.968750,70.61
6,2021-11-15 23:04:36.984375,67.32
6,2021-11-15 23:04:37.000000,62.91
6,2021-11-15 23:04:37.015625,57.98
6,2021-11-15 23:04:37.031250,52.99
6,2021-11-15 23:04:37.046875,48.22
6,2021-11-15 23:04:37.062500,43.73
6,2021-11-15 23:04:37.078125,39.48
6,2021-11-15 23:04:37.093750,35.48
6,2021-11-15 23:04:37.109375,31.8
6,2021-11-15 23:04:37.125000,28.54
6,2021-11-15 23:04:37.140625,25.66
6,2021-11-15 23:04:37.156250,22.95
6,2021-11-15 23:04:37.171875,20.04
6,2021-11-15 23:04:37.187500,16.64
6,2021-11-15 23:04:37.203125,12.6
6,2021-11-15 23:04:37.218750,7.98
6,2021-11-15 23:04:37.234375,3.04
6,2021-11-15 23:04:37.250000,-1.96
6,2021-11-15 23:04:37.265625,-6.9
6,2021-11-15 23:04:37.281250,-11.83
6,2021-11-15 23:04:37.296875,-16.91
6,2021-11-15 23:04:37.312500,-22.23
6,2021-11-15 23:04:37.328125,-27.77
6,2021-11-15 23:04:37.343750,-33.33
6,2021-11-15 23:04:37.359375,-38.77
6,2021-11-15 23:04:37.375000,-43.96
6,2021-11-15 23:04:37.390625,-48.95
6,2021-11-15 23:04:37.406250,-53.98
6,2021-11-15 23:04:37.421875,-59.4
6,2021-11-15 23:04:37.437500,-65.66
6,2021-11-15 23:04:37.453125,-73.07
6,2021-11-15 23:04:37.468750,-81.59
6,2021-11-15 23:04:37.484375,-90.58
6,2021-11-15 23:04:37.500000,-98.69
6,2021-11-15 23:04:37.515625,-103.99
6,2021-11-15 23:04:37.531250,-104.46
6,2021-11-15 23:04:37.546875,-98.64
6,2021-11-15 23:04:37.562500,-86.17
6,2021-11-15 23:04:37.578125,-68.06
6,2021-11-15 23:04:37.593750,-46.34
6,2021-11-15 23:04:37.609375,-23.44
6,2021-11-15 23:04:37.625000,-1.47
6,2021-11-15 23:04:37.640625,18.17
6,2021-11-15 23:04:37.656250,34.99
6,2021-11-15 23:04:37.671875,48.93
6,2021-11-15 23:04:37.687500,60.09
6,2021-11-15 23:04:37.703125,68.52
6,2021-11-15 23:04:37.718750,74.12
6,2021-11-15 23:04:37.734375,76.85
6,2021-11-15 23:04:37.750000,76.99
6,2021-11-15 23:04:37.765625,75.06
6,2021-11-15 23:04:37.781250,71.79
6,2021-11-15 23:04:37.796875,67.87
6,2021-11-15 23:04:37.812500,63.79
6,2021-11-15 23:04:37.828125,59.74
6,2021-11-15 23:04:37.843750,55.78
6,2021-11-15 23:04:37.859375,51.85
6,2021-11-15 23:04:37.875000,47.97
6,2021-11-15 23:04:37.890625,44.28
6,2021-11-15 23:04:37.906250,40.87
6,2021-11-15 23:04:37.921875,37.82
6,2021-11-15 23:04:37.937500,35.04
6,2021-11-15 23:04:37.953125,32.28
6,2021-11-15 23:04:37.968750,29.22
6,2021-11-15 23:04:37.984375,25.57
6,2021-11-15 23:04:38.000000,21.18
6,2021-11-15 23:04:38.015625,16.09
6,2021-11-15 23:04:38.031250,10.55
6,2021-11-15 23:04:38.046875,4.88
6,2021-11-15 23:04:38.062500,-0.74
6,2021-11-15 23:04:38.078125,-6.24
6,2021-11-15 23:04:38.093750,-11.83
6,2021-11-15 23:04:38.109375,-17.74
6,2021-11-15 23:04:38.125000,-24.18
6,2021-11-15 23:04:38.140625,-31.16
6,2021-11-15 23:04:38.156250,-38.42
6,2021-11-15 23:04:38.171875,-45.55
6,2021-11-15 23:04:38.187500,-52.19
6,2021-11-15 23:04:38.203125,-58.12
6,2021-11-15 23:04:38.218750,-63.45
6,2021-11-15 23:04:38.234375,-68.55
6,2021-11-15 23:04:38.250000,-73.92
6,2021-11-15 23:04:38.265625,-80.07
6,2021-11-15 23:04:38.281250,-87.31
6,2021-11-15 23:04:38.296875,-95.58
6,2021-11-15 23:04:38.312500,-104.25
6,2021-11-15 23:04:38.328125,-112.02
6,2021-11-15 23:04:38.343750,-117.04
6,2021-11-15 23:04:38.359375,-117.31
6,2021-11-15 23:04:38.375000,-111.29
6,2021-11-15 23:04:38.390625,-98.44
6,2021-11-15 23:04:38.406250,-79.5
6,2021-11-15 23:04:38.421875,-56.4
6,2021-11-15 23:04:38.437500,-31.58
6,2021-11-15 23:04:38.453125,-7.38
6,2021-11-15 23:04:38.468750,14.56
6,2021-11-15 23:04:38.484375,33.5
6,2021-11-15 23:04:38.500000,49.36
6,2021-11-15 23:04:38.515625,62.44
6,2021-11-15 23:04:38.531250,73.09
6,2021-11-15 23:04:38.546875,81.56
6,2021-11-15 23:04:38.562500,87.91
6,2021-11-15 23:04:38.578125,92.21
6,2021-11-15 23:04:38.593750,94.56
6,2021-11-15 23:04:38.609375,95.13
6,2021-11-15 23:04:38.625000,94.2
6,2021-11-15 23:04:38.640625,92.12
6,2021-11-15 23:04:38.656250,89.28
6,2021-11-15 23:04:38.671875,86.08
6,2021-11-15 23:04:38.687500,82.89
6,2021-11-15 23:04:38.703125,80.02
6,2021-11-15 23:04:38.718750,77.7
6,2021-11-15 23:04:38.734375,76.02
6,2021-11-15 23:04:38.750000,74.92
6,2021-11-15 23:04:38.765625,74.24
6,2021-11-15 23:04:38.781250,73.68
6,2021-11-15 23:04:38.796875,72.94
6,2021-11-15 23:04:38.812500,71.84
6,2021-11-15 23:04:38.828125,70.3
6,2021-11-15 23:04:38.843750,68.37
6,2021-11-15 23:04:38.859375,66.16
6,2021-11-15 23:04:38.875000,63.68
6,2021-11-15 23:04:38.890625,60.81
6,2021-11-15 23:04:38.906250,57.44
6,2021-11-15 23:04:38.921875,53.51
6,2021-11-15 23:04:38.937500,49.22
6,2021-11-15 23:04:38.953125,44.88
6,2021-11-15 23:04:38.968750,40.91
6,2021-11-15 23:04:38.984375,37.56
6,2021-11-15 23:04:39.000000,34.73
6,2021-11-15 23:04:39.015625,31.9
6,2021-11-15 23:04:39.031250,28.14
6,2021-11-15 23:04:39.046875,22.34
6,2021-11-15 23:04:39.062500,13.46
6,2021-11-15 23:04:39.078125,0.92
6,2021-11-15 23:04:39.093750,-15.23
6,2021-11-15 23:04:39.109375,-34.19
6,2021-11-15 23:04:39.125000,-54.65
6,2021-11-15 23:04:39.140625,-75.21
6,2021-11-15 23:04:39.156250,-94.71
6,2021-11-15 23:04:39.171875,-112.6
6,2021-11-15 23:04:39.187500,-128.96
6,2021-11-15 23:04:39.203125,-144.26
6,2021-11-15 23:04:39.218750,-158.96
6,2021-11-15 23:04:39.234375,-173.16
6,2021-11-15 23:04:39.250000,-186.25
6,2021-11-15 23:04:39.265625,-196.85
6,2021-11-15 23:04:39.281250,-203.12
6,2021-11-15 23:04:39.296875,-203.12
6,2021-11-15 23:04:39.312500,-195.43
6,2021-11-15 23:04:39.328125,-179.71
6,2021-11-15 23:04:39.343750,-156.81
6,2021-11-15 23:04:39.359375,-128.63
6,2021-11-15 23:04:39.375000,-97.63
6,2021-11-15 23:04:39.390625,-66.3
6,2021-11-15 23:04:39.406250,-36.63
6,2021-11-15 23:04:39.421875,-10.02
6,2021-11-15 23:04:39.437500,12.79
6,2021-11-15 23:04:39.453125,31.46
6,2021-11-15 23:04:39.468750,45.94
6,2021-11-15 23:04:39.484375,56.4
6,2021-11-15 23:04:39.500000,63.31
6,2021-11-15 23:04:39.515625,67.38
6,2021-11-15 23:04:39.531250,69.53
6,2021-11-15 23:04:39.546875,70.69
6,2021-11-15 23:04:39.562500,71.59
6,2021-11-15 23:04:39.578125,72.6
6,2021-11-15 23:04:39.593750,73.68
6,2021-11-15 23:04:39.609375,74.48
6,2021-11-15 23:04:39.625000,74.65
6,2021-11-15 23:04:39.640625,74.01
6,2021-11-15 23:04:39.656250,72.6
6,2021-11-15 23:04:39.671875,70.69
6,2021-11-15 23:04:39.687500,68.56
6,2021-11-15 23:04:39.703125,66.18
6,2021-11-15 23:04:39.718750,63.29
6,2021-11-15 23:04:39.734375,59.38
6,2021-11-15 23:04:39.750000,54.0
6,2021-11-15 23:04:39.765625,46.94
6,2021-11-15 23:04:39.781250,38.4
6,2021-11-15 23:04:39.796875,28.85
6,2021-11-15 23:04:39.812500,18.86
6,2021-11-15 23:04:39.828125,8.87
6,2021-11-15 23:04:39.843750,-0.91
6,2021-11-15 23:04:39.859375,-10.37
6,2021-11-15 23:04:39.875000,-19.33
6,2021-11-15 23:04:39.890625,-27.38
6,2021-11-15 23:04:39.906250,-34.06
6,2021-11-15 23:04:39.921875,-39.08
6,2021-11-15 23:04:39.937500,-42.51
6,2021-11-15 23:04:39.953125,-44.92
6,2021-11-15 23:04:39.968750,-47.03
6,2021-11-15 23:04:39.984375,-49.34
6,2021-11-15 23:04:40.000000,-51.72
6,2021-11-15 23:04:40.015625,-53.4
6,2021-11-15 23:04:40.031250,-53.27
6,2021-11-15 23:04:40.046875,-50.35
6,2021-11-15 23:04:40.062500,-44.34
6,2021-11-15 23:04:40.078125,-35.65
6,2021-11-15 23:04:40.093750,-25.42
6,2021-11-15 23:04:40.109375,-15.18
6,2021-11-15 23:04:40.125000,-6.53
6,2021-11-15 23:04:40.140625,-0.69
6,2021-11-15 23:04:40.156250,1.68
6,2021-11-15 23:04:40.171875,0.83
6,2021-11-15 23:04:40.187500,-1.91
6,2021-11-15 23:04:40.203125,-4.31
6,2021-11-15 23:04:40.218750,-3.53
6,2021-11-15 23:04:40.234375,3.07
6,2021-11-15 23:04:40.250000,17.24
6,2021-11-15 23:04:40.265625,39.19
6,2021-11-15 23:04:40.281250,67.45
6,2021-11-15 23:04:40.296875,99.02
6,2021-11-15 23:04:40.312500,129.99
6,2021-11-15 23:04:40.328125,156.37
6,2021-11-15 23:04:40.343750,174.79
6,2021-11-15 23:04:40.359375,183.26
6,2021-11-15 23:04:40.375000,181.44
6,2021-11-15 23:04:40.390625,170.6
6,2021-11-15 23:04:40.406250,153.15
6,2021-11-15 23:04:40.421875,131.93
6,2021-11-15 23:04:40.437500,109.43
6,2021-11-15 23:04:40.453125,87.38
6,2021-11-15 23:04:40.468750,66.6
6,2021-11-15 23:04:40.484375,47.05
6,2021-11-15 23:04:40.500000,28.39
6,2021-11-15 23:04:40.515625,10.35
6,2021-11-15 23:04:40.531250,-7.09
6,2021-11-15 23:04:40.546875,-23.61
6,2021-11-15 23:04:40.562500,-38.7
6,2021-11-15 23:04:40.578125,-51.81
6,2021-11-15 23:04:40.593750,-62.51
6,2021-11-15 23:04:40.609375,-70.56
6,2021-11-15 23:04:40.625000,-76.06
6,2021-11-15 23:04:40.640625,-79.33
6,2021-11-15 23:04:40.656250,-80.92
6,2021-11-15 23:04:40.671875,-81.54
6,2021-11-15 23:04:40.687500,-81.93
6,2021-11-15 23:04:40.703125,-82.8
6,2021-11-15 23:04:40.718750,-84.56
6,2021-11-15 23:04:40.734375,-87.2
6,2021-11-15 23:04:40.750000,-90.21
6,2021-11-15 23:04:40.765625,-92.84
6,2021-11-15 23:04:40.781250,-94.28
6,2021-11-15 23:04:40.796875,-94.16
6,2021-11-15 23:04:40.812500,-92.66
6,2021-11-15 23:04:40.828125,-90.47
6,2021-11-15 23:04:40.843750,-88.53
6,2021-11-15 23:04:40.859375,-87.61
6,2021-11-15 23:04:40.875000,-88.04
6,2021-11-15 23:04:40.890625,-89.69
6,2021-11-15 23:04:40.906250,-92.19
6,2021-11-15 23:04:40.921875,-95.13
6,2021-11-15 23:04:40.937500,-98.43
6,2021-11-15 23:04:40.953125,-102.33
6,2021-11-15 23:04:40.968750,-107.31
6,2021-11-15 23:04:40.984375,-113.87
6,2021-11-15 23:04:41.000000,-122.15
6,2021-11-15 23:04:41.015625,-131.66
6,2021-11-15 23:04:41.031250,-141.08
6,2021-11-15 23:04:41.046875,-148.47
6,2021-11-15 23:04:41.062500,-151.49
6,2021-11-15 23:04:41.078125,-148.25
6,2021-11-15 23:04:41.093750,-137.78
6,2021-11-15 23:04:41.109375,-120.44
6,2021-11-15 23:04:41.125000,-97.87
6,2021-11-15 23:04:41.140625,-72.4
6,2021-11-15 23:04:41.156250,-46.52
6,2021-11-15 23:04:41.171875,-22.19
6,2021-11-15 23:04:41.187500,-0.7
6,2021-11-15 23:04:41.203125,17.43
6,2021-11-15 23:04:41.218750,32.07
6,2021-11-15 23:04:41.234375,43.31
6,2021-11-15 23:04:41.250000,51.32
6,2021-11-15 23:04:41.265625,56.27
6,2021-11-15 23:04:41.281250,58.53
6,2021-11-15 23:04:41.296875,58.56
6,2021-11-15 23:04:41.312500,56.96
6,2021-11-15 23:04:41.328125,54.29
6,2021-11-15 23:04:41.343750,51.03
